Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History,Elevation_m,Slope_deg,Rainfall_2023_mm,Rainfall_Dates_2023
5346,HP/MAN/53E03/2015/213,Mandi,,31.422778,77.043944,Rock            Slide,,,2289.2548828125,40.393066341772816,,
5347,HP/MAN/53A15/2015/311,Mandi,#N/A #N/A,31.422833,76.923889,Debris,Slide,2015,742.5928955078125,26.78125570833723,,
5348,HP/MAN/53E03/2015/159,Mandi,,31.422972,77.014465,Debris          Slide,,,1703.73046875,44.92103074488027,,
5349,HP/BIL/53A07/2018/10,Bilaspur,Thapal,31.423278,76.437385,Soil            Slide,,,531.5701293945312,15.75350973979547,,
5350,HP/MAN/53E03/2015/146,Mandi,,31.423826,77.019057,Debris          Slide,,,1715.7789306640625,42.29159033733061,,
5351,HP/BIL/53A07/2018/11,Bilaspur,Baba Balaknath road,31.424102,76.438355,Debris          Slide,,,535.9799194335938,26.122863878843816,,
5352,HP/MAN/53E03/2015/144,Mandi,,31.424416,77.003781,Debris          Slide,,,1906.1514892578125,40.06743665198326,,
5353,HP/MAN/53E03/2015/254,Mandi,,31.425083,77.123472,Rock            Slide,,,2019.7305908203125,32.6751858795694,,
5354,HP/BIL/53A07/2018/12,Bilaspur,Near Kosri Camp,31.42535,76.438063,Debris          Slide,,,534.2132568359375,31.611746048688328,,
5355,HP/MAN/53A15/2015/60,Mandi,,31.42545,76.896104,Debris          Slide,,,612.732666015625,40.85480906982867,,
5356,HP/MAN/53A15/2015/318,Mandi,,31.4255,76.917811,Debris          Slide,,,831.0693359375,43.82416886262484,,
5357,HP/SHI/53E11/2016/5,Shimla,"Randal, NH05",31.42625,77.622583,Debris,Slide,1999,972.3994750976562,26.934465630806063,,
5358,HP/MAN/53E07/2016/14,Mandi,Garjob,31.426472,77.289944,Rock            Slide,,,2146.124755859375,34.77674299496828,,
5359,HP/MAN/53E03/2015/244,Mandi,,31.4265,77.075306,Earth           Creep,,,1942.896484375,19.276563301057468,,
5360,HP/MAN/53A15/2015/317,Mandi,,31.42675,76.916261,Debris          Slide,,,756.9387817382812,44.44041161626965,,
5361,HP/BIL/53A07/2018/15,Bilaspur,Kosni Camp,31.426957,76.437632,Soil            Slide,,,539.77978515625,28.12750889591864,,
5362,HP/MAN/53A15/2015/316,Mandi,,31.427389,76.915083,Rock            Slide,,,714.5911865234375,48.975846376890416,,
5363,HP/BIL/53A07/2018/24,Bilaspur,Kosni camp,31.427515,76.438312,Debris          Slide,,,524.8245239257812,18.05866744381493,,
5364,HP/SHI/53E11/2016/12,Shimla,Deothi,31.427639,77.724472,Debris          Slide,,,2090.02685546875,29.274984092057434,,
5365,HP/BIL/53A15/2015/285,Bilaspur,,31.427778,76.763444,Debris,Slide,2015,790.4976196289062,29.68435147717412,,
5366,HP/MAN/53E03/2015/158,Mandi,,31.428026,77.014498,Debris          Slide,,,1907.572021484375,27.895483422981535,,
5367,HP/BIL/53A15/2015/34,Mandi,,31.428594,76.833306,Debris,Slide,2015,581.185791015625,34.880600138976675,,
5368,HP/MAN/53A15/2015/84,Mandi,,31.428806,76.874859,Debris          Slide,,,732.3111572265625,31.17348206597711,,
5369,HP/BIL/53A07/2018/25,Bilaspur,Kosni camp,31.428907,76.440083,Debris          Slide,,,537.2322998046875,30.261552400605073,,
5370,HP/MAN/53A15/2015/85,Mandi,,31.429266,76.874636,Debris          Slide,,,726.0838623046875,33.46385675299787,,
5371,HP/MAN/53A15/2015/81,Mandi,,31.429901,76.998616,Debris          Slide,,,1851.5333251953125,30.841197945733153,,
5372,HP/MAN/53A15/2015/79,Mandi,,31.430416,76.999132,Debris          Slide,,,1856.298828125,39.43638817592923,,
5373,HP/MAN/53A15/2015/80,Mandi,,31.430548,76.999576,Debris          Slide,,,1851.2152099609375,33.783643811040825,,
5374,HP/SHI/53E11/2016/97,Shimla,"Kolar, NH-05",31.430833,77.624778,Debris          Slide,,,1012.625,28.640518913647053,,
5375,HP/BIL/53A07/2018/16,Bilaspur,Kosni camp,31.430937,76.44023,Debris          Slide,,,536.4724731445312,35.64177637183095,,
5376,HP/KUL/53E07/2016/30,Kullu,"BARI,NH-305",31.431149,77.382836,Rock            Slide,,,1449.27294921875,19.935645879245236,,
5377,HP/BIL/53A15/2015/286,Bilaspur,,31.43125,76.771139,Debris,Slide,2015,783.0297241210938,29.19276252349564,,
5378,HP/BIL/53A07/2018/26,Bilaspur,Baba Balaknath road,31.431527,76.43999,Debris          Slide,,,538.5906982421875,37.912919032091295,,
5379,HP/MAN/53E03/2015/252,Mandi,,31.431722,77.139944,Debris          Slide,,,1981.99658203125,32.82160384410837,,
5380,HP/MAN/53E03/2015/234,Mandi,,31.432056,77.019778,Rock            Slide,,,2071.2197265625,26.750553735079546,,
5381,HP/SHI/53E15/2016/116,Shimla,Near Munish - Jogni road,31.4323,77.7656,Rock            Slide,,,3001.42529296875,38.53060949155844,,
5382,HP/MAN/53A15/2015/101,Mandi,,31.432333,76.867957,Debris          Slide,,,1132.8564453125,41.35444208569477,,
5383,HP/MAN/53E03/2015/235,Mandi,,31.432639,77.019861,Debris          Slide,,,2098.144287109375,19.939783059802092,,
5384,HP/MAN/53A15/2015/305,Mandi,,31.432861,76.782889,Debris,Slide,2015,693.8746948242188,25.13686433418719,,
5385,HP/MAN/53A15/2015/100,Mandi,,31.433129,76.867694,Debris          Slide,,,1141.7958984375,36.45515079717568,,
5386,HP/MAN/53E03/2015/236,Mandi,,31.433333,77.020833,Rock            Slide,,,2077.7353515625,25.23064924228077,,
5387,HP/BIL/53A15/2015/96,Bilaspur,,31.433472,76.834361,Debris,Slide,2015,568.9431762695312,37.60026232069305,,
5388,HP/MAN/53A15/2015/99,Mandi,,31.433787,76.870047,Debris          Slide,,,1027.3125,35.71583987716006,,
5389,HP/BIL/53A15/2015/287,Bilaspur,,31.433833,76.771278,Rock,Slide,2015,762.051513671875,18.54440199764262,,
5390,HP/BIL/53A11/2018/19,Bilaspur,Rohana,31.434065,76.747127,Rock            Slide,,,814.1163330078125,25.38718859332569,,
5391,HP/MAN/53E03/2015/237,Mandi,,31.434417,77.054556,Debris,Slide,2015,2234.53271484375,12.925038334225984,,
5392,HP/SHI/53E11/2016/87,Shimla,Chalini,31.434667,77.741083,Rock            Slide,,,2281.6748046875,17.46404923276966,,
5393,HP/MAN/53E03/2015/115,Mandi,,31.434722,77.054444,Debris          Slide,,,2242.9765625,19.32164073604386,,
5394,HP/KUL/53E07/2016/35,Kullu,ANI GAD,31.435067,77.397666,Rock            Slide,,,1687.701904296875,33.253978419131876,,
5395,HP/MAN/53A15/2015/304,Mandi,,31.435111,76.835917,Debris,Slide,2015,542.30322265625,31.15473460443364,,
5396,HP/BIL/53A15/2015/302,Bilaspur,,31.435333,76.830528,Debris,Slide,2015,575.636474609375,30.860550482601123,,
5397,HP/MAN/53E03/2015/214,Mandi,,31.435417,77.051139,Rock            Slide,,,2269.872314453125,31.06893197490208,,
5398,HP/SHI/53E11/2016/33,Shimla,Ropru,31.435556,77.618944,Debris          Slide,,,1002.7144775390624,30.76580335425821,,
5399,HP/MAN/53A15/2015/59,Mandi,,31.435607,76.884127,Debris          Slide,,,974.8359985351562,41.79432303486043,,
5400,HP/BIL/53A15/2015/301,Bilaspur,,31.435889,76.830389,Debris,Slide,2015,549.3048706054688,18.550212065359897,,
5401,HP/MAN/53A15/2015/58,Mandi,,31.435933,76.884101,Debris          Slide,,,999.5004272460938,45.59049692127933,,
5402,HP/MAN/53E03/2015/239,Mandi,,31.436722,77.057611,Rock            Slide,,,2210.9287109375,29.329807749377036,,
5403,HP/MAN/53E03/2015/215,Mandi,,31.437083,77.050083,Debris          Slide,,,2269.756103515625,27.995801038192916,,
5404,HP/MAN/53A15/2015/130,Mandi,,31.437205,76.895272,Debris          Slide,,,1426.4049072265625,51.29449237874444,,
5405,HP/BIL/53A15/2015/288,Bilaspur,,31.437278,76.772944,Debris,Slide,2015,795.312744140625,22.675446695232356,,
5406,HP/MAN/53E03/2015/102,Mandi,,31.4375,77.053417,Debris          Slide,,,2256.6123046875,33.25290764661489,,
5407,HP/MAN/53A15/2015/92,Mandi,,31.43762,76.842598,Debris          Slide,,,631.6221313476562,38.51392040691486,,
5408,HP/BIL/53A15/2015/289,Bilaspur,,31.437806,76.77425,Debris,Slide,2015,820.4544677734375,29.603859583369072,,
5409,HP/MAN/53A15/2015/314,Mandi,,31.437806,76.916278,Debris,Slide,2015,1019.23779296875,27.938716597150812,,
5410,HP/MAN/53A15/2015/315,Mandi,,31.437806,76.915083,Rock,Slide,2015,946.3873291015624,16.407724344957423,,
5411,HP/KIN/53I03/2018/1,Kinnaur,NW of Sangla,31.43796,78.23262,Rock            Slide,,,2637.5478515625,46.092014659096634,,
5412,HP/MAN/53E03/2015/240,Mandi,,31.438194,77.060472,Debris,Slide,2015,2171.299072265625,26.000311708885484,,
5413,HP/MAN/53E03/2015/103,Mandi,,31.43825,77.053389,Debris          Slide,,,2262.662353515625,36.09419738408084,,
5414,HP/KUL/53E07/2016/24,Kullu,NH-305,31.438389,77.422667,Debris          Slide,,,1230.1788330078125,36.06571450502168,,
5415,HP/KUL/53E07/2016/23,Kullu,"ANI,NH-305",31.438861,77.423028,Debris          Slide,,,1218.897216796875,34.69609100914404,,
5416,HP/MAN/53E03/2015/243,Mandi,,31.439083,77.071972,Debris          Slide,,,2048.1376953125,43.78728588240955,,
5417,HP/MAN/53E03/2015/241,Mandi,,31.439167,77.063278,Debris,Slide,2015,2125.198486328125,29.5605973244684,,
5418,HP/SHI/53E11/2016/40,Shimla,North of Kamsar,31.439389,77.7295,Debris          Slide,,,2223.3486328125,35.20762484334162,,
5419,HP/MAN/53A15/2015/83,Mandi,,31.440231,76.84616,Debris          Slide,,,711.810302734375,24.28497872958685,,
5420,HP/MAN/53E03/2015/242,Mandi,,31.4405,77.071722,Rock,Slide,2015,2072.30615234375,40.313109493580846,,
5421,HP/MAN/53A15/2015/29,Mandi,,31.440618,76.851247,Debris          Slide,,,649.837158203125,39.027845144883734,,
5422,HP/MAN/53A15/2015/30,Mandi,,31.440751,76.851271,Debris          Slide,,,635.319091796875,41.59207157698414,,
5423,HP/SHI/53E11/2016/39,Shimla,North of Kamsar,31.440833,77.729889,Rock            Slide,,,2236.074462890625,17.97059045826047,,
5424,HP/MAN/53E03/2015/105,Mandi,,31.441389,77.0525,Debris          Slide,,,2247.674560546875,42.396694761749465,,
5425,HP/BIL/53A15/2015/290,Bilaspur,,31.441528,76.769694,Debris,Slide,2015,829.9564208984375,37.75557186138778,,
5426,HP/KUL/53E07/2016/1,Kullu,"ROPRI,NH-305",31.44175,77.425528,Debris          Slide,,,1256.2745361328125,28.284760536845607,,
5427,HP/BIL/53A07/2018/17,Bilaspur,Kusiala,31.442258,76.43175,Debris          Slide,,,577.3215942382812,27.289087314995268,,
5428,HP/MAN/53E03/2015/229,Mandi,,31.442389,77.048667,Debris          Slide,,,2202.34521484375,14.52343978741676,,
5429,HP/BIL/53A11/2018/15,Bilaspur,Rohin,31.442439,76.748191,Rock            Slide,,,909.237548828125,28.241071740840333,,
5430,HP/MAN/53E03/2015/104,Mandi,,31.442517,77.049028,Rock            Slide,,,2208.033447265625,14.733771270907305,,
5431,HP/MAN/53E03/2015/230,Mandi,,31.443611,77.045556,Debris,Slide,2015,2209.781982421875,23.075485581330188,,
5432,HP/SHI/53E11/2016/37,Shimla,Khuech,31.443694,77.664639,Rock            Topple,,,1839.3232421875,41.46265577702472,,
5433,HP/SHI/53E11/2016/38,Shimla,Khuech,31.444167,77.664806,Rock            Slide,,,1807.837890625,38.36002498457265,,
5434,HP/MAN/53A15/2015/111,Mandi,,31.444194,76.85675,Debris          Slide,,,708.9620361328125,32.92592470793422,,
5435,HP/MAN/53E03/2015/233,Mandi,,31.445,77.047222,Debris          Slide,,,2239.801025390625,31.337194790209228,,
5436,HP/BIL/53A15/2015/294,Bilaspur,,31.445583,76.765667,Rock,Slide,2015,937.5821533203124,45.670227693574496,,
5437,HP/MAN/53A15/2015/40,Mandi,,31.445914,76.949996,Debris          Slide,,,1372.884033203125,39.98822663201386,,
5438,HP/BIL/53A15/2015/291,Bilaspur,,31.4465,76.771611,Rock,Slide,2015,815.1632690429688,25.285657455967954,,
5439,HP/BIL/53A15/2015/35,Mandi,,31.447917,76.983778,Rock            Slide,,,1462.3375244140625,44.02528647772561,,
5440,HP/MAN/53A15/2015/189,Mandi,,31.448762,76.863025,Debris          Slide,,,735.4357299804688,37.935383836797776,,
5441,HP/MAN/53A15/2015/187,Mandi,,31.448773,76.863337,Debris          Slide,,,735.2677612304688,40.54518986513983,,
5442,HP/MAN/53E03/2015/232,Mandi,,31.448889,77.048056,Debris          Slide,,,2232.575927734375,32.84815997342339,,
5443,HP/SHI/53E15/2016/51,Shimla,Rama village,31.4493,77.7752,Debris,Slide,2008,2546.934326171875,28.55762839033728,,
5444,HP/MAN/53E03/2015/231,Mandi,,31.449444,77.048889,Rock            Slide,,,2264.715087890625,44.466117497724,,
5445,HP/KUL/53E07/2016/75,Kullu,KANDI,31.449917,77.365306,Debris          Slide,,,1624.4234619140625,34.372135713117295,,
5446,HP/SHI/53E15/2016/66,Shimla,Near Bhajawa village- Rampur -,31.45,77.8014,Debris          Slide,,,2231.4677734375,31.858057477496303,,
5447,HP/SHI/53E15/2016/67,Shimla,Near Bhajawa village- Rampur -,31.45,77.8014,Debris,Slide,2016,2231.4677734375,31.858057477496303,,
5448,HP/MAN/53E03/2015/149,Mandi,,31.451389,77.037222,Debris          Slide,,,2210.090576171875,30.00131404820584,,
5449,HP/SHI/53E15/2016/93,Shimla,"Darang village, Mashnu -",31.4517,77.771,Debris,Slide,2014,2297.2373046875,49.47653022477963,,
5450,HP/MAN/53E03/2015/148,Mandi,,31.451729,77.036811,Debris          Slide,,,2221.82568359375,34.11394827287518,,
5451,HP/BIL/53A15/2015/292,Bilaspur,,31.451806,76.774833,Rock,Slide,2015,871.3802490234375,6.99808945987792,,
5452,HP/SHI/53E15/2016/52,Shimla,"Darang village, Darang -",31.4519,77.766,Debris,Slide,2014,2394.0693359375,35.47959544966668,,
5453,HP/MAN/53E03/2015/228,Mandi,,31.451944,77.049722,Rock            Slide,,,2236.03271484375,33.69599125133412,,
5454,HP/SHI/53E15/2016/141,Shimla,Darang Ghatimashni - Darang,31.4528,77.7552,Debris,Slide,2014,2647.6171875,36.73975815629564,,
5455,HP/HAM/53A11/2018/10,Hamirpur,Jwalaji-Talai road,31.45283,76.52828,Soil            Slide,,,616.3123779296875,12.911243566679182,,
5456,HP/HAM/53A11/2018/38,Hamirpur,Jwalaji Talai road,31.45283,76.52828,Soil            Slide,,,616.3123779296875,12.911243566679182,,
5457,HP/MAN/53E03/2015/113,Mandi,,31.453611,77.040556,Rock            Slide,,,2200.587890625,37.5464580924993,,
5458,HP/MAN/53A15/2015/319,Mandi,,31.454444,76.860278,Rock            Slide,,,698.3638916015625,31.022638131861527,,
5459,HP/MAN/53E03/2015/106,Mandi,,31.45475,77.04325,Rock            Slide,,,2203.48583984375,29.266447536271755,,
5460,HP/BIL/53A07/2018/18,Bilaspur,Dobar Uparla,31.454763,76.427575,Rock            Fall,,,538.4696655273438,17.964560770030086,,
5461,HP/MAN/53E03/2015/147,Mandi,,31.455222,77.043056,Rock            Slide,,,2231.796142578125,31.3862091976946,,
5462,HP/SHI/53E15/2016/36,Shimla,Mashnu - Darang Ghati raod,31.4562,77.7574,Debris          Slide,,,2569.89208984375,22.428857947873023,,
5463,HP/MAN/53A15/2015/129,Mandi,,31.456845,76.879195,Debris          Slide,,,920.4456176757812,33.480954521194455,,
5464,HP/MAN/53E03/2015/226,Mandi,,31.457225,77.034889,Debris          Slide,,,2175.248779296875,35.34370531330201,,
5465,HP/MAN/53E03/2015/225,Mandi,,31.457528,77.051667,Debris          Slide,,,2580.977294921875,44.21291071267837,,
5466,HP/BIL/53A07/2018/19,Bilaspur,Badaun,31.457957,76.42628,Debris          Slide,,,531.7054443359375,31.874771662133845,,
5467,HP/MAN/53A15/2015/128,Mandi,,31.458492,76.876708,Debris          Slide,,,964.9107055664062,37.519388654176275,,
5468,HP/SHI/53E15/2016/70,Shimla,Sunda village- Rampur -Mishnu,31.46,77.8046,Debris          Slide,,,2043.2646484375,52.71347784972489,,
