Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History
8122,HP/CHA/52D02/2020/119,Chamba,"Pukhri,SH-33",32.64,76.08,Rock            Slide,NA,
8123,HP/CHA/52D02/2020/121,Chamba,"Pukhri,SH-33",32.64,76.08,Rock,Slide,2017
8124,HP/CHA/52D02/2020/122,Chamba,"Pukhri,SH-33",32.64,76.09,Rock,Slide,2018
8125,HP/CHA/52D02/2020/123,Chamba,Pukhri,32.64,76.09,Rock            Slide,NA,
8126,HP/CHA/52D02/2020/132,Chamba,"Pukhri,SH-33",32.64,76.08,Rock            Slide,NA,
8127,HP/CHA/52D02/2020/133,Chamba,"Pukhri,SH-33",32.64,76.08,Rock            Slide,NA,
8128,HP/CHA/52D02/2020/137,Chamba,"Pukhri,SH-33",32.64,76.08,Rock            Slide,NA,
8129,HP/CHA/52D02/2020/139,Chamba,"Int,SH-33",32.64,76.09,Debris          Slide,NA,
8130,HP/CHA/52D02/2020/140,Chamba,pathankot-tissa road,32.64,76.08,Debris          Slide,NA,
8131,HP/CHA/52D02/2020/143,Chamba,Pukhri,32.64,76.08,Rock            Slide,NA,
8132,HP/CHA/52D06/2020/5,Chamba,Left bank of Tangair nala,32.64,76.39,Debris          Slide,NA,
8133,HP/CHA/52D06/2020/8,Chamba,Left bank of Tangair Nala,32.64,76.39,Rock            Slide,NA,
8134,HP/CHA/52D06/2020/26,Chamba,Dugga Badhurua,32.64,76.35,Rock            Slide,NA,
8135,HP/CHA/43P14/2017/12,Chamba,,32.647819,75.944299,Rock            Slide,NA,
8137,HP/CHA/52D02/2020/10,Chamba,"Pukhri,SH-33",32.65,76.08,Rock            Slide,NA,
8138,HP/CHA/52D02/2020/118,Chamba,"Pukhri,SH-33",32.65,76.08,Rock            Slide,NA,
8139,HP/CHA/52D02/2020/120,Chamba,"Pukhri,SH-33",32.65,76.08,Rock            Slide,NA,
8140,HP/CHA/52D06/2020/4,Chamba,Left bank og Tangair nala,32.65,76.38,Debris          Slide,NA,
8141,HP/CHA/52D06/2020/6,Chamba,Left bank of tangair nala,32.65,76.39,Rock            Slide,NA,
8142,HP/CHA/52D06/2020/30,Chamba,Left bank of Tangair nala,32.65,76.38,Rock            Slide,NA,
8143,HP/CHA/52D06/2020/31,Chamba,Right bank of Tangair nala.,32.65,76.39,Rock            Slide,NA,
8145,HP/CHA/43P14/2017/31,Chamba,,32.655125,75.946986,Rock            Slide,NA,
8146,HP/CHA/43P14/2017/41,Chamba,,32.65571,75.947206,Rock            Slide,NA,
8147,HP/CHA/43P14/2017/26,Chamba,,32.656311,75.947771,Rock              Slide,NA,
8148,HP/CHA/43P14/2017/49,Chamba,,32.657321,75.948034,Rock              Slide,NA,
8149,HP/CHA/43P14/2017/22,Chamba,,32.659332,75.938482,Rock              Slide,NA,
8150,HP/CHA/52D02/2020/47,Chamba,Bhing P.F,32.66,76,Debris            Slide,NA,
8151,HP/CHA/52D02/2020/54,Chamba,Dhampu Village,32.66,76.02,Rock              Slide,NA,
8152,HP/CHA/52D02/2020/55,Chamba,Bhing P.F,32.66,76,Debris            Slide,NA,
