State,District,Latitude,Longitude,slope_deg,rainfall_mm,soil_moisture_mm,label
Arunachal Pradesh,Longding,26.99466055,95.34303641,0.87,12.63558093,0.443058481,0
Arunachal Pradesh,Longding,26.68052109,95.47940154,4.26,12.44445789,0.475222494,0
Arunachal Pradesh,Longding,27.01925451,95.2322247,6,14.94259473,0.530527022,0
Arunachal Pradesh,Longding,26.98297144,95.36013572,6.86,13.98629951,0.492610313,0
Arunachal Pradesh,Longding,26.97926032,95.12338073,0.36,14.48502371,0.493403789,0
Arunachal Pradesh,Longding,26.78641418,95.19263837,4.52,14.64033664,0.448033735,0
Arunachal Pradesh,Longding,26.70703266,95.44976098,15.32,13.81149192,0.440330088,0
Arunachal Pradesh,Longding,26.75319452,95.41730405,11.53,13.82306579,0.533738879,0
Arunachal Pradesh,Longding,26.86374704,95.16990508,14.31,14.15031171,0.478166727,0
Arunachal Pradesh,Longding,27.02673952,95.1808177,0.51,13.18588298,0.479866992,0
Arunachal Pradesh,Longding,26.64522624,95.56475462,11.08,12.61674802,0.465018683,0
Arunachal Pradesh,Longding,26.88318643,95.13911455,1.7,12.41092396,0.448427542,0
Arunachal Pradesh,Longding,27.05743348,95.23541468,0.46,12.76118384,0.531843623,0
Arunachal Pradesh,Longding,26.62393469,95.41168185,10.93,13.55412357,0.498619552,0
Arunachal Pradesh,Longding,26.89299915,95.17868165,5.18,13.68899044,0.536265793,0
Arunachal Pradesh,Longding,27.01626099,95.39226622,3.29,14.90711112,0.442357866,0
Arunachal Pradesh,Longding,26.60757035,95.43992139,7.88,14.35068568,0.44126917,0
Arunachal Pradesh,Longding,26.69693513,95.49592086,12.31,12.5207765,0.442548102,0
Arunachal Pradesh,Longding,27.06275756,95.30758711,0.82,13.07517037,0.527668962,0
Arunachal Pradesh,Longding,26.77112604,95.47791148,5.44,13.08401138,0.46647768,0
Arunachal Pradesh,Longding,26.94216395,95.23037555,1.03,14.08393895,0.461411192,0
Arunachal Pradesh,Longding,26.61687745,95.36640745,5.39,12.83282349,0.508845171,0
Arunachal Pradesh,Longding,26.70592724,95.30577207,2.42,14.90157382,0.444858065,0
Arunachal Pradesh,Longding,27.08901999,95.32818316,5.03,14.15056885,0.467983557,0
Arunachal Pradesh,Longding,27.00504078,95.15788506,0.31,14.70160611,0.504297739,0
Arunachal Pradesh,Longding,26.65456332,95.20782206,4.88,14.66919828,0.509665018,0
Arunachal Pradesh,Longding,26.96070975,95.29500151,1.85,13.49571942,0.447163773,0
Arunachal Pradesh,Longding,26.60952703,95.57347741,2.31,13.39336039,0.453330104,0
Arunachal Pradesh,Longding,26.80806791,95.49054841,2.93,14.31177388,0.536408787,0
Arunachal Pradesh,Longding,27.06959851,95.20484097,0.31,14.50000175,0.518944472,0
Arunachal Pradesh,Longding,26.77324785,95.42669364,13.58,14.36327214,0.47220652,0
Arunachal Pradesh,Longding,26.72691314,95.54864036,0.51,14.40958937,0.519458898,0
Arunachal Pradesh,Longding,26.65320018,95.47274706,19.44,12.4031651,0.45922778,0
Arunachal Pradesh,Longding,26.72562224,95.38601411,21.34,13.75637214,0.473096589,0
Arunachal Pradesh,Longding,26.96518092,95.27035381,2.78,13.05288993,0.505648717,0
Arunachal Pradesh,Longding,26.94272456,95.17543284,11.62,14.14121203,0.443003542,0
Arunachal Pradesh,Longding,27.02369475,95.29862363,7.22,12.39645941,0.523249337,0
Arunachal Pradesh,Longding,26.88945028,95.11700473,6.25,13.61813445,0.532043642,0
Arunachal Pradesh,Longding,27.08394283,95.17736761,0.05,13.80471536,0.477880756,0
Arunachal Pradesh,Longding,26.75456986,95.53645267,11.13,14.56333028,0.470046074,0
Arunachal Pradesh,Longding,27.02873469,95.42474291,3.75,13.58735413,0.501233178,0
Arunachal Pradesh,Longding,26.67663158,95.15763576,1.49,12.45467673,0.477337014,0
Arunachal Pradesh,Longding,26.67376633,95.53958708,22.19,14.61522565,0.518197617,0
Arunachal Pradesh,Longding,27.06946539,95.52637579,1.13,12.8719184,0.479324668,0
Arunachal Pradesh,Lower Dibang Valley,28.1937006,95.74189663,0.21,20.09489531,0.507105697,0
Arunachal Pradesh,Lower Dibang Valley,28.43127068,95.73307181,20.99,19.536954,0.504722404,0
Arunachal Pradesh,Lower Dibang Valley,28.45694383,95.62513912,11.28,18.08930034,0.52299094,0
Arunachal Pradesh,Lower Dibang Valley,28.43552877,95.663221,16.89,17.74423098,0.496421151,0
Arunachal Pradesh,Lower Dibang Valley,28.03298428,95.63161749,0.1,19.40616282,0.524402229,0
Arunachal Pradesh,Lower Dibang Valley,28.30587464,95.85502971,14.6,16.89826001,0.435915265,0
Arunachal Pradesh,Lower Dibang Valley,28.09817441,95.84184793,1.08,18.77348776,0.511724745,0
Arunachal Pradesh,Lower Dibang Valley,28.47597573,95.6260746,23.19,20.11457121,0.49460242,0
Arunachal Pradesh,Lower Dibang Valley,28.47118134,95.98902825,9.29,20.20983565,0.443659552,0
Arunachal Pradesh,Lower Dibang Valley,28.06556609,95.64450534,0.51,18.05670004,0.481775792,0
Arunachal Pradesh,Lower Dibang Valley,28.07055235,95.69746537,0.21,18.04950562,0.487845173,0
Arunachal Pradesh,Lower Dibang Valley,28.49760335,95.64731276,0.87,17.6761479,0.453343854,0
Arunachal Pradesh,Lower Dibang Valley,28.04626064,95.55290908,0.15,17.28864519,0.432428106,0
Arunachal Pradesh,Lower Dibang Valley,28.11469824,95.669386,0.15,18.09510776,0.455100219,0
Arunachal Pradesh,Lower Dibang Valley,28.00548683,95.60339447,0.36,17.73175976,0.496007654,0
Arunachal Pradesh,Lower Dibang Valley,28.03213503,95.81667741,0.51,20.13301703,0.492321759,0
Arunachal Pradesh,Lower Dibang Valley,28.01685486,95.98237972,0.51,17.86243184,0.486579056,0
Arunachal Pradesh,Lower Dibang Valley,28.38783731,95.77311577,17.92,18.48498739,0.453877139,0
Arunachal Pradesh,Lower Dibang Valley,28.11025628,95.80740656,0.98,19.80313403,0.454637712,0
Arunachal Pradesh,Lower Dibang Valley,28.33859862,95.68796408,16.46,16.81014507,0.482593061,0
Arunachal Pradesh,Lower Dibang Valley,28.47901357,95.91294981,13.34,20.03561261,0.520614712,0
Arunachal Pradesh,Lower Dibang Valley,28.07578608,95.83387068,0.67,20.07913012,0.473637795,0
Arunachal Pradesh,Lower Dibang Valley,28.45559618,95.52813692,34.57,18.66669735,0.439759857,0
Arunachal Pradesh,Lower Dibang Valley,28.03796129,95.60649369,0.1,17.0550624,0.492855579,0
Arunachal Pradesh,Lower Dibang Valley,28.32817061,95.85592164,22.85,17.04619117,0.506710625,0
Arunachal Pradesh,Lower Dibang Valley,28.39074086,95.74175835,21.61,19.33381878,0.518134322,0
Arunachal Pradesh,Lower Dibang Valley,28.41119201,95.72332262,30.47,19.01582446,0.492975102,0
Arunachal Pradesh,Lower Dibang Valley,28.38774345,95.85792273,11.13,18.5199614,0.478933245,0
Arunachal Pradesh,Lower Dibang Valley,28.14864865,95.97248616,14.75,18.29758905,0.444046768,0
Arunachal Pradesh,Lower Dibang Valley,28.49307183,95.75782438,16.13,18.40311714,0.4440389,0
Arunachal Pradesh,Lower Dibang Valley,28.49033415,95.95460422,7.67,19.18191671,0.439284043,0
Arunachal Pradesh,Lower Dibang Valley,28.22509205,95.67152935,0.51,17.46887577,0.475628237,0
Arunachal Pradesh,Lower Dibang Valley,28.44705215,95.71761583,26.13,18.30845544,0.50800119,0
Arunachal Pradesh,Lower Dibang Valley,28.34883474,95.59948816,3.96,16.90354372,0.501517353,0
Arunachal Pradesh,Lower Dibang Valley,28.19619772,95.97592028,2.42,18.48513548,0.521429154,0
Arunachal Pradesh,Lower Dibang Valley,28.16978493,95.90159879,24.06,18.14167464,0.518718007,0
Arunachal Pradesh,Lower Dibang Valley,28.18075934,95.57638836,0.51,20.19094113,0.509628621,0
Arunachal Pradesh,Lower Dibang Valley,28.47086394,95.6496156,1.18,20.24938891,0.500713511,0
Arunachal Pradesh,Lower Dibang Valley,28.04277632,95.98087539,1.18,19.06683445,0.491845741,0
Arunachal Pradesh,Lower Dibang Valley,28.09260305,95.55492406,0.46,19.00024777,0.483010746,0
Arunachal Pradesh,Lower Dibang Valley,28.32806036,95.65633942,23.46,18.41202318,0.478478097,0
Arunachal Pradesh,Lower Dibang Valley,28.20204238,95.71206327,0.21,18.23622861,0.507976052,0
Arunachal Pradesh,Lower Dibang Valley,28.05820099,95.79347146,0.51,20.21702496,0.437635348,0
Arunachal Pradesh,Lower Dibang Valley,28.03009877,95.9279879,0.41,19.75862224,0.450495928,0
Arunachal Pradesh,Lower Dibang Valley,28.12673062,95.63141684,0.31,18.38313386,0.431925858,0
Arunachal Pradesh,Lower Dibang Valley,28.05171298,95.58115676,0.67,18.4241018,0.486582371,0
Arunachal Pradesh,Lower Dibang Valley,28.18234353,95.94720173,14.36,16.90796217,0.467608176,0
Arunachal Pradesh,Lower Dibang Valley,28.44167825,95.98190894,22.1,16.69546032,0.479037379,0
Arunachal Pradesh,Lower Dibang Valley,28.32915049,95.54050885,8.23,17.1668788,0.525284792,0
Arunachal Pradesh,Lower Dibang Valley,28.44740874,95.59026551,7.12,17.13823577,0.438698123,0
Arunachal Pradesh,Lower Siang,27.53489292,95.00900447,0.1,19.18507525,0.439315987,0
Arunachal Pradesh,Lower Siang,27.91591272,95.03247301,1.85,16.9346556,0.442305332,0
Arunachal Pradesh,Lower Siang,27.87385733,94.57795883,9.24,19.26097052,0.373622555,0
Arunachal Pradesh,Lower Siang,27.95967633,94.76549078,15.13,18.82295245,0.366641102,0
Arunachal Pradesh,Lower Siang,27.88048836,94.65803183,20.49,17.43223151,0.379250021,0
Arunachal Pradesh,Lower Siang,27.64538228,94.59516599,4.11,18.56576483,0.43450118,0
Arunachal Pradesh,Lower Siang,27.75676691,95.05556348,0.05,19.71865964,0.435320799,0
Arunachal Pradesh,Lower Siang,27.64431328,94.95493564,0.1,19.75868715,0.442214271,0
Arunachal Pradesh,Lower Siang,27.57571093,94.98071415,0.1,17.42543242,0.3979006,0
Arunachal Pradesh,Lower Siang,27.77542637,94.87509464,3.09,19.4536009,0.407681166,0
Arunachal Pradesh,Lower Siang,27.63300893,94.78774562,0.1,18.11202204,0.441330316,0
Arunachal Pradesh,Lower Siang,27.71784099,94.92881607,0.1,17.08320062,0.405145599,0
Arunachal Pradesh,Lower Siang,27.78790781,94.89992843,11.72,18.76350289,0.371306976,0
Arunachal Pradesh,Lower Siang,27.87652887,94.91801701,7.32,18.07296485,0.429964015,0
Arunachal Pradesh,Lower Siang,27.51044158,94.73469988,0,18.82287845,0.366279375,0
Arunachal Pradesh,Lower Siang,27.69515107,95.06760268,0.05,18.54397612,0.399798727,0
Arunachal Pradesh,Lower Siang,27.53501258,94.73985714,0.46,17.82891161,0.402330132,0
Arunachal Pradesh,Lower Siang,27.51895949,94.9370387,0,17.63464301,0.367010012,0
Arunachal Pradesh,Lower Siang,27.5631721,94.61885375,0.05,18.65368868,0.38261808,0
Arunachal Pradesh,Lower Siang,27.90880288,94.58777208,11.03,19.40482943,0.424599949,0
Arunachal Pradesh,Lower Siang,27.9699027,94.63276371,8.28,19.65641587,0.412206724,0
Arunachal Pradesh,Lower Siang,27.92827757,94.90519991,5.24,18.47074346,0.408476642,0
Arunachal Pradesh,Lower Siang,27.59624226,94.62080319,0.41,19.2689658,0.379391895,0
Arunachal Pradesh,Lower Siang,27.70976991,94.99003341,0.1,18.14183473,0.385729167,0
Arunachal Pradesh,Lower Siang,27.85324947,94.94001232,1.49,19.00878667,0.427336503,0
Arunachal Pradesh,Lower Siang,27.56637516,94.74037547,0,16.91971292,0.399642608,0
Arunachal Pradesh,Lower Siang,27.58222829,94.77138784,0.05,19.35652209,0.403411698,0
Arunachal Pradesh,Lower Siang,27.76066166,94.84672798,10.53,18.67481076,0.376963726,0
Arunachal Pradesh,Lower Siang,27.55645807,95.06050123,0,19.16881492,0.439939742,0
Arunachal Pradesh,Lower Siang,27.5079517,94.83307911,0,17.18050748,0.381402099,0
Arunachal Pradesh,Lower Siang,27.93726862,94.7876973,24.19,18.83092472,0.380805034,0
Arunachal Pradesh,Lower Siang,27.63837105,94.89392685,0,18.73574125,0.374483468,0
Arunachal Pradesh,Lower Siang,27.61199992,94.59406117,0.93,18.38427755,0.443982906,0
Arunachal Pradesh,Lower Siang,27.72199083,94.60901714,1.7,17.95916368,0.365537475,0
Arunachal Pradesh,Lower Siang,27.66031534,94.62638667,17.92,19.81851208,0.409283357,0
Arunachal Pradesh,Lower Siang,27.69894134,95.0438358,0.1,17.35839484,0.438589499,0
Arunachal Pradesh,Lower Siang,27.98546482,94.75651418,13.92,18.73311116,0.441332601,0
Arunachal Pradesh,Lower Siang,27.89405802,94.95751858,2.78,19.49930685,0.439911373,0
Arunachal Pradesh,Lower Siang,27.71638893,95.02537598,0,17.84726924,0.380564692,0
Arunachal Pradesh,Lower Siang,27.93261508,94.99138173,3.39,17.55531559,0.3728021,0
Arunachal Pradesh,Lower Siang,27.69474269,94.86050761,0.1,17.01342757,0.381772265,0
Arunachal Pradesh,Lower Siang,27.54259086,94.81141541,0.05,19.24569125,0.37081901,0
Arunachal Pradesh,Lower Siang,27.87094943,94.99173225,2.83,19.4615579,0.381368179,0
Arunachal Pradesh,Lower Siang,27.56601419,94.68814141,0.21,18.90381346,0.374025644,0
Arunachal Pradesh,Lower Siang,27.87248601,94.63194483,3.03,16.70667565,0.418000616,0
Arunachal Pradesh,Lower Siang,27.65852286,94.98096596,0,19.46197818,0.382804152,0
Arunachal Pradesh,Lower Siang,27.63050975,94.63620521,4.37,19.40655175,0.422768549,0
Arunachal Pradesh,Lower Siang,27.59572553,94.84349791,0.05,19.46735187,0.413531513,0
Arunachal Pradesh,Lower Siang,27.80363332,94.59311597,6.05,19.92645748,0.419056077,0
Arunachal Pradesh,Lower Siang,27.54336721,94.62886676,0.1,18.4614515,0.378497743,0
Arunachal Pradesh,Lower Subansiri,27.47317078,93.72925164,10.33,15.50044768,0.390996893,0
Arunachal Pradesh,Lower Subansiri,27.496957,93.94572579,5.34,15.15591068,0.423572222,0
Arunachal Pradesh,Lower Subansiri,27.41072125,93.74805537,7.93,16.14943342,0.436240625,0
Arunachal Pradesh,Lower Subansiri,27.38176133,94.07334605,1.39,16.62121035,0.381339553,0
Arunachal Pradesh,Lower Subansiri,27.37101859,93.75817196,0.62,15.82178631,0.401655272,0
Arunachal Pradesh,Lower Subansiri,27.86612036,94.08430938,12.56,15.50650772,0.413891707,0
Arunachal Pradesh,Lower Subansiri,27.4761549,93.64229919,7.72,15.85450047,0.447843478,0
Arunachal Pradesh,Lower Subansiri,27.43597099,93.67635167,1.75,17.13133782,0.404193246,0
Arunachal Pradesh,Lower Subansiri,27.60904177,93.93560607,12.56,15.46761221,0.396233091,0
Arunachal Pradesh,Lower Subansiri,27.87050722,93.76931031,21.74,16.31460249,0.431295459,0
Arunachal Pradesh,Lower Subansiri,27.53791346,94.04752548,19.35,15.47699911,0.412383133,0
Arunachal Pradesh,Lower Subansiri,27.47666101,94.04684733,13.83,15.13852072,0.438528466,0
Arunachal Pradesh,Lower Subansiri,27.7129927,93.77715822,2.57,16.54398006,0.415490414,0
Arunachal Pradesh,Lower Subansiri,27.48808071,93.83915129,9.19,15.24522033,0.408482029,0
Arunachal Pradesh,Lower Subansiri,27.59363479,93.98363596,22.5,15.43978093,0.380503168,0
Arunachal Pradesh,Lower Subansiri,27.40918364,93.88894553,0.51,15.92772239,0.444211341,0
Arunachal Pradesh,Lower Subansiri,27.83990004,93.82357991,18.85,17.39050964,0.403173826,0
Arunachal Pradesh,Lower Subansiri,27.78195395,93.88187022,18.29,16.12996873,0.418175183,0
Arunachal Pradesh,Lower Subansiri,27.37844654,93.65852484,16.51,15.28426604,0.45314112,0
Arunachal Pradesh,Lower Subansiri,27.52081948,94.10352671,2.21,15.92802388,0.43250154,0
Arunachal Pradesh,Lower Subansiri,27.46457366,94.00172621,23.02,15.52940301,0.417650222,0
Arunachal Pradesh,Lower Subansiri,27.71099885,93.8402303,16.23,16.67662383,0.400432967,0
Arunachal Pradesh,Lower Subansiri,27.51092311,93.65708968,0.62,16.73525673,0.439781435,0
Arunachal Pradesh,Lower Subansiri,27.60535682,93.7789537,7.83,16.68525974,0.423316207,0
Arunachal Pradesh,Lower Subansiri,27.5054636,94.08428002,11.62,15.17354768,0.406559749,0
Arunachal Pradesh,Lower Subansiri,27.7446026,93.86455723,26.33,14.90291378,0.436054408,0
Arunachal Pradesh,Lower Subansiri,27.65898591,94.10019267,18.94,16.31829318,0.39106852,0
Arunachal Pradesh,Lower Subansiri,27.57281643,93.768053,4.01,17.0942078,0.41041119,0
Arunachal Pradesh,Lower Subansiri,27.73024718,93.72524406,5.18,15.74358927,0.408734575,0
Arunachal Pradesh,Lower Subansiri,27.43761664,93.89482823,9.34,17.9029658,0.450819688,0
Arunachal Pradesh,Lower Subansiri,27.66674512,93.70987441,0.1,17.7102518,0.458365601,0
Arunachal Pradesh,Lower Subansiri,27.38067389,93.92616213,0.93,16.50250596,0.429250664,0
Arunachal Pradesh,Lower Subansiri,27.40225706,94.03759705,18.66,17.44504778,0.429407237,0
Arunachal Pradesh,Lower Subansiri,27.6831889,93.99769513,10.83,15.14499133,0.420494944,0
Arunachal Pradesh,Lower Subansiri,27.73278715,93.89543462,4.16,15.30372124,0.409756804,0
Arunachal Pradesh,Lower Subansiri,27.56355401,93.889757,9.69,17.35282921,0.449780121,0
Arunachal Pradesh,Lower Subansiri,27.69961344,93.74662724,12.9,17.78701221,0.399019017,0
Arunachal Pradesh,Lower Subansiri,27.44437309,93.97678326,15.08,17.56621888,0.423119042,0
Arunachal Pradesh,Lower Subansiri,27.64830857,93.71224859,7.22,15.37989342,0.391770763,0
Arunachal Pradesh,Lower Subansiri,27.41340582,93.77256674,5.85,15.09633947,0.384924776,0
Arunachal Pradesh,Lower Subansiri,27.57847361,93.81641575,4.11,17.37404517,0.447726989,0
Arunachal Pradesh,Lower Subansiri,27.63979591,94.07228102,1.49,15.44588195,0.449370002,0
Arunachal Pradesh,Lower Subansiri,27.37733011,93.95363217,5.24,17.15871307,0.40664037,0
Arunachal Pradesh,Lower Subansiri,27.84361882,93.64268754,5.69,18.07273998,0.384977839,0
Arunachal Pradesh,Lower Subansiri,27.51859375,93.84926068,1.54,15.05660169,0.424071235,0
Arunachal Pradesh,Lower Subansiri,27.39670992,93.66718162,5.08,16.76492876,0.388405591,0
Arunachal Pradesh,Lower Subansiri,27.51855813,93.92908093,1.65,16.67090541,0.423219284,0
Arunachal Pradesh,Lower Subansiri,27.58195531,93.70256923,0.26,15.59447871,0.44666156,0
Arunachal Pradesh,Lower Subansiri,27.59843614,93.74043739,16.75,17.24719459,0.41728878,0
Arunachal Pradesh,Lower Subansiri,27.53794044,93.8447631,1.85,16.69948787,0.391796791,0
Assam,Morigaon,26.2423728,92.22595159,0.05,16.87265929,0.450299925,0
Assam,Morigaon,26.42846142,92.08529562,0,15.29221388,0.531745718,0
Assam,Morigaon,26.42437237,91.85080154,0.1,15.22473787,0.526422493,0
Assam,Morigaon,26.49080969,91.87770934,0.31,14.11551433,0.494157594,0
Assam,Morigaon,26.33595128,91.89066945,0.1,15.39771539,0.497691379,0
Assam,Morigaon,26.27911742,91.88732689,0,14.38617872,0.460751456,0
Assam,Morigaon,26.16910811,92.15700507,0.15,13.96773454,0.533303356,0
Assam,Morigaon,26.45440988,91.8649733,0.15,15.32267975,0.516987155,0
Assam,Morigaon,26.24684698,92.15778492,0.05,14.21619091,0.440735024,0
Assam,Morigaon,26.40583208,92.00494914,0.05,14.77938045,0.528180373,0
Assam,Morigaon,26.43514899,92.21053004,0,15.16569463,0.513706409,0
Assam,Morigaon,26.43857385,91.89210766,0.1,14.85861283,0.523004025,0
Assam,Morigaon,26.47924179,92.07171873,0,16.92811242,0.503374844,0
Assam,Morigaon,26.48317014,91.99591232,0,15.36382521,0.468017374,0
Assam,Morigaon,26.41806075,91.94855799,0.41,16.96419689,0.471368628,0
Assam,Morigaon,26.46451339,91.82390245,0.05,15.45889675,0.505307482,0
Assam,Morigaon,26.38570433,92.1152331,0.05,15.70039972,0.482873837,0
Assam,Morigaon,26.37370408,91.96974862,0,14.66388744,0.524996636,0
Assam,Morigaon,26.32199936,92.19094526,0,16.30428242,0.515862042,0
Assam,Morigaon,26.3827199,92.22010722,0,15.00057919,0.464547918,0
Assam,Morigaon,26.33372212,92.14019889,0.15,16.20611854,0.500330911,0
Assam,Morigaon,26.49517482,92.13206629,0.26,14.55654572,0.486593186,0
Assam,Morigaon,26.48073096,92.21633659,0.05,15.49034981,0.452832297,0
Assam,Morigaon,26.47640666,91.73962723,0.1,14.43023006,0.501189649,0
Assam,Morigaon,26.21285723,92.21449438,0,15.39956715,0.50260993,0
Assam,Morigaon,26.17670713,92.19097877,0.05,16.20455456,0.511501651,0
Assam,Morigaon,26.46271077,92.03677633,0,16.42404933,0.52798631,0
Assam,Morigaon,26.23560904,91.82003364,0.46,14.64373878,0.505550457,0
Assam,Morigaon,26.49700171,92.05014718,0.26,16.58534854,0.511382189,0
Assam,Morigaon,26.04573335,91.93689722,2.83,16.89005145,0.470170013,0
Assam,Morigaon,26.33674152,92.1140062,0,14.85400405,0.44268739,0
Assam,Morigaon,26.11410046,92.2252461,9.29,14.25726383,0.529312377,0
Assam,Morigaon,26.45928667,92.19080459,0.05,15.98300088,0.484222998,0
Assam,Morigaon,26.29348196,92.02715539,0,15.99926501,0.482067036,0
Assam,Morigaon,26.25645408,91.87487105,0,14.83942834,0.516694784,0
Assam,Morigaon,26.49670815,91.91319747,0.05,13.90173651,0.44791339,0
Assam,Morigaon,26.00929745,92.14515192,1.13,15.52966847,0.506023079,0
Assam,Morigaon,26.00865521,92.10946516,4.88,16.97496248,0.51644749,0
Assam,Morigaon,26.47701061,91.80209216,0,14.09925858,0.472328073,0
Assam,Morigaon,26.33463127,92.17279013,0,15.18262134,0.461447744,0
Assam,Morigaon,26.47273052,92.10201233,0.26,16.57840469,0.474304765,0
Assam,Morigaon,26.1964095,92.19929578,0.26,14.5230646,0.487979376,0
Assam,Morigaon,26.41889551,91.76584522,0.21,15.93031299,0.453540617,0
Assam,Morigaon,26.39176947,92.16695511,0,15.17524538,0.481330711,0
Assam,Morigaon,26.41621954,92.05015519,0.05,13.95739848,0.500278243,0
Assam,Morigaon,26.49431759,91.97788094,0.05,14.3949878,0.47968314,0
Assam,Morigaon,26.21062456,92.04651725,0.05,15.41992946,0.466005128,0
Assam,Morigaon,26.31014023,92.14866258,0.1,15.25327462,0.437858439,0
Assam,Morigaon,26.37014693,91.76199214,0,16.52289864,0.445445498,0
Assam,Morigaon,26.35606337,92.02524049,0.21,16.35154365,0.438180194,0
Assam,Nagaon,26.34796205,92.71861,0.1,14.00772435,0.469583002,0
Assam,Nagaon,26.2105029,92.50860256,0.05,15.30485005,0.482653059,0
Assam,Nagaon,26.09936791,92.5206732,1.75,13.30656898,0.451973476,0
Assam,Nagaon,26.13991092,92.4884624,1.7,14.98916336,0.487149737,0
Assam,Nagaon,26.3237569,92.71438981,0.05,13.77776373,0.465738286,0
Assam,Nagaon,26.26503257,92.39872559,0.05,13.55181203,0.525343728,0
Assam,Nagaon,25.98937261,92.42797898,1.65,13.96035874,0.481832075,0
Assam,Nagaon,26.22075624,92.78629715,0.1,15.11198567,0.444880756,0
Assam,Nagaon,26.04138582,92.56285256,2.31,14.56846969,0.493670868,0
Assam,Nagaon,26.46737899,92.42674044,0.05,14.282315,0.491340425,0
Assam,Nagaon,26.39090223,92.74207134,0.41,14.89271467,0.497313215,0
Assam,Nagaon,26.26014882,92.48123721,0.36,13.66685883,0.454044597,0
Assam,Nagaon,26.05724183,92.51909067,2.01,13.33085466,0.510422637,0
Assam,Nagaon,26.32189957,92.57183307,0.57,13.19773936,0.443323045,0
Assam,Nagaon,26.0110265,92.70861554,0,13.73847518,0.509595515,0
Assam,Nagaon,26.06934921,92.81257534,0.26,13.06336536,0.499975239,0
Assam,Nagaon,26.29596799,92.47297418,0.41,13.29239032,0.531392613,0
Assam,Nagaon,26.33782002,92.6470578,0,12.75628974,0.501759709,0
Assam,Nagaon,26.15688696,92.58603931,0.05,12.65233222,0.487718716,0
Assam,Nagaon,26.41404107,92.57598992,0.15,14.07346108,0.484722331,0
Assam,Nagaon,26.22948144,92.50239728,0.05,14.78947496,0.479342433,0
Assam,Nagaon,26.36095754,92.59555955,0.05,14.38950346,0.511916394,0
Assam,Nagaon,25.98922004,92.8189978,0.36,13.00499353,0.507207842,0
Assam,Nagaon,26.1081875,92.75008446,0.26,14.92581638,0.444882479,0
Assam,Nagaon,26.010007,92.66100078,0.05,15.00451246,0.492945916,0
Assam,Nagaon,26.29083815,92.40334597,0.21,14.93190155,0.512896886,0
Assam,Nagaon,26.19714162,92.56973495,0.15,12.86545174,0.487090587,0
Assam,Nagaon,26.45195717,92.81419784,0.1,12.86879738,0.484902207,0
Assam,Nagaon,26.27004636,92.73523543,0.46,15.21940435,0.518759551,0
Assam,Nagaon,26.12351705,92.53501448,0.05,13.89512858,0.528586492,0
Assam,Nagaon,26.34857095,92.43623751,0.05,15.18609063,0.528601517,0
Assam,Nagaon,25.97153619,92.43667902,9.54,13.8880694,0.519080087,0
Assam,Nagaon,25.99938369,92.88342472,0,12.9808902,0.445282779,0
Assam,Nagaon,26.45351189,92.4561713,0.21,14.9014956,0.530877933,0
Assam,Nagaon,26.14542045,92.61367111,0.05,14.6227255,0.51240278,0
Assam,Nagaon,26.18989174,92.42401982,0,13.180922,0.479220798,0
Assam,Nagaon,26.28767786,92.65471066,0.36,15.11931064,0.525294904,0
Assam,Nagaon,26.22854063,92.67605229,0.31,13.50732027,0.483383254,0
Assam,Nagaon,26.13203291,92.5866691,0,12.62674257,0.504143011,0
Assam,Nagaon,26.03672897,92.81756867,0.05,13.95814347,0.468505791,0
Assam,Nagaon,26.29863682,92.81155443,0.26,14.04897357,0.459972249,0
Assam,Nagaon,26.07164281,92.78202118,0.1,12.81407016,0.479857092,0
Assam,Nagaon,26.44386123,92.86566915,0,14.57630687,0.509589813,0
Assam,Nagaon,26.44163075,92.66898954,0.21,13.40171372,0.509454999,0
Assam,Nagaon,26.0563037,92.70682217,0.15,14.91808295,0.520823462,0
Assam,Nagaon,26.21276622,92.43628508,0.05,13.38124396,0.461956777,0
Assam,Nagaon,26.34222937,92.86153543,0.1,12.67779752,0.483825047,0
Assam,Nagaon,26.36040983,92.41076414,0,13.73086674,0.439659918,0
Assam,Nagaon,26.03990835,92.85784142,0,12.66376247,0.452925319,0
Assam,Nagaon,26.1927676,92.47543905,0.41,15.06987114,0.510059996,0
Arunachal Pradesh,Pakke Kessang,27.45931734,93.14238339,5.8,14.19575896,0.382905152,0
Arunachal Pradesh,Pakke Kessang,27.0685684,93.20287833,26.09,15.06629768,0.446856514,0
Arunachal Pradesh,Pakke Kessang,27.24951786,92.97812875,4.98,14.3958371,0.43144724,0
Arunachal Pradesh,Pakke Kessang,27.38412244,93.29231056,11.13,14.47111745,0.405100791,0
Arunachal Pradesh,Pakke Kessang,27.07990972,93.18015383,10.88,14.68945186,0.393590596,0
Arunachal Pradesh,Pakke Kessang,27.24003065,93.24134156,0.1,13.58386843,0.418095566,0
Arunachal Pradesh,Pakke Kessang,27.45162841,93.26198036,8.33,13.18477689,0.42774444,0
Arunachal Pradesh,Pakke Kessang,27.18897272,93.30196477,5.85,13.39804457,0.396986517,0
Arunachal Pradesh,Pakke Kessang,27.12175577,93.19782383,6.31,12.76339283,0.429793067,0
Arunachal Pradesh,Pakke Kessang,27.1566083,93.28517452,7.78,14.55345459,0.418888205,0
Arunachal Pradesh,Pakke Kessang,27.21567982,92.95491152,20.13,13.66768116,0.414663672,0
